985 ,I like the tourist vibe which I got a lot of as I grew up by the ocean.
986 ,"I prefer going to the mountains, to see something different."
987 ,"I grew up by the ocean and miss it a lot right now, so I need to book a trip back home."
988 ,I have three dogs.
989 ,i don't have a big enough kitchen to cook
990 ,My old neighbors didn't like it when I cooked jalapenos.
991 ,The smell spreads through the whole house.
992 ,I want to travel more so I can learn the cooking styles of different cultures.
993 ,I also have hobbies
994 ,"That's cool! I currently am studying ballet, I love it, but I also wish I could eat things like Macaroni and Cheese."
995 ,"I like macaroni and cheese so much that I start dancing with joy around my house whenever I'm eating it, doing pirouettes and all sorts of moves."
996 ,"It helps keep me in shape, which is good because I love to eat."
997 ,I eat lots of vegetables because I try to stay healthy. I also love to workout.
998 ,Sounds like you and I are both trying to stay healthy. I love to workout.
999 ,I try to be healthy.
1000,I really am into Japanese food. What do you do for work though?
1001,There are some Italian spices that I love.  The quality of them are so good.
1002,I organize recipes on the internet.
1003,"I enjoy making small toy wheeled vehicles to challenge other drivers of such vehicles. It's painstaking work, so I like to listen to music when I do it because it relaxes me."
1004,"That's cool, I really enjoy painting and listening to music. Do you like music as well?"
1005,When I am not making toy vehicles I turn on YouTube.
1006,I need something naughty to wash it down.
1007,"I've given up meat, but will never give up alcohol."
1008,I always have a beer with my steak.
1009,workouts make it so that I don't feel guilty eating.
1010,You must eat healthy to keep up with the workouts.
1011,"In addition to workout, good food is important for health so I like to cook different foods."
1012,"It's a while before I get my license,  I'm still staying with my mom and dad."
1013,I feel like such a child in many ways.
1014,"Same here, but I am not allowed while I'm not independent.  I still am staying with my mom and dad."
1015,"I am a student and I have to study all the time, but I can do it anywhere which is nice because I like to go fishing."
1016,When I have free time I like to go to the lake near here.
1017,"When I study as a student, I like to relax by fishing before tests."
1018,I have a lot of kids and pets and it's sometimes hard to keep them eating healthy because frozen treats are among my favorites.
1019,I like to make things with my kids.
1020,I generally avoid kids and pets too often because it can really put a dent in my low-stress lifestyle and food binging luxuries.
1021,I feed them anything I want.
1022,My kids are great.  We like to eat ice cream together.
1023,I give my children popsicles when they behave well.
1024,I like to watch sports whenever I can and it always makes me want to work out. I'm really a fitness junkie in every way.
1025,I also like to do sports.
1026,I like to get involved in sports to be fit.
1027,I have large feet.
1028,I don't get to travel as much as I want because of lack of money.
1029,Does he do ceremonies in water? Because i do not know to swim.
1030,"i don't know how to swim, but my father is a preacher."
1031,He baptized people in the river. I was scared to get baptized.
1032,"I like dogs, and I like hot dogs, do you?"
1033,I have a dog as well and we both eat gluten free food haha.
1034,I have a big heart.  My spouse does also because they are a firefighter.
1035,My wife likes to help people too. She's a firefighter.
1036,my husband helps people at his job.
1037,I'm a naturally helpful person.  my wife is annoyed by this because she has to end up helping too.
1038,I think helping people is noble.  My husband is a fire fighter.
1039,It is a noble thing to want to help people.  I admire people like you and my husband who work at helping people.
1040,I admire firefighters.
1041,I end up messing up.
1042,I wish I was more altruistic.  Even my spouse has a job helping people.
1043,I have to work to go to school.
1044,"It's just until I graduate and can get a better job.  Right now, I'm in college."
1045,I work my way through college at a bad job.
1046,I love going to the gym before dropping my kids off for school.
1047,I love to work out.  I need to work out after having three pregnancies.
1048,I enjoy exercising but it's hard to find the time to do it sometimes because I am a parent to 3 kids.
1049,I will earn my degree as a dietician.
1050,I have learned a lot of my values while in college.
1051,Earning this degree at school is going to go along way in providing income for me to afford buying vegan products.
1052,My brother is in a boy band.
1053,"That's cool! I met my current husband through my brother, do you have any siblings?"
1054,My siblings were not supportive of our relationship
1055,"I really like swimming for sport, but in my spare time I like to go to the opera. Do you enjoy opera music?"
1056,There is a singer at the water park
1057,I like pool parties with music.  A good song can bring me to tears.
1058,Mine says I suffer from sibling envy.
1059,"When I have problems, I talk to my parents."
1060,I had a big family so no attention was paid to me.
1061,When I am not at work I like to spend time with my boyfriend.
1062,"My boyfriend is also a business, although he never graduated college. He got into business by being an inventor."
1063,I have been a businessman for many years.  I met my boyfriend of 24 months through one of my business dealings.
1064,my boyfriend is a business executive
1065,So is my boyfriend.
1066,I studied for a while too.  That is where I met my boyfriend of 24 months.
1067,I am saving to start my own art collection.  I save on car payments.
1068,"I can't afford to go to art museums very often, though."
1069,"I have a very strong body because I participate in a lot of outdoor activities. I love hunting, for instance, and I have a permit to hunt deer."
1070,It takes muscles and strength to go deer hunting.
1071,"I work out so I'll be in shape for outdoor activities, like hiking, climbing and hunting."
1072,I enjoy sharing my voice and I'm good at making up stories about anything and everything I see. I feel drawn to many objects I see because they inspire my storytelling creativity.
1073,"I have a passion for voice work, but I think it depends on the context."
1074,I like to sing songs about objects.
1075,"Same, I usually try to bike to places like the store or work. I like your shirt by the way! It is a really pretty color, I've never seen you wear this before."
1076,I like to walk but I get too hot.
1077,I do not bother driving at all since I always walk or ride bike around my city.
1078,I would just rather stay home myself.  I've always been kind of a loner.
1079,It's hard to see at night.  I wear a lot of black and I'm sure it would be hard to see me.
1080,When I want to sneak up on people I walk.
1081,I love cool music.  I listen to it while I do my work from home job online.
1082,I mostly listen to music at the office.
1083,I like to listen to music when I am working.
1084,Children in elementary school are so enjoyable to work with. The only problem is they make fun of me for being fat. But the upside is I want to get in shape.
1085,I got my first weight set when I was 12 and I am now a professional bodybuilder.
1086,I work as a PE teacher at an elementary school.
1087,I have to work off the unhealthy food I heat by walking on a treadmill and listening to music.
1088,I like watching or listening something when eating
1089,After meals I like to relax.
1090,Science is a pretty hotly in-demand job field right now. Perhaps that is why I am currently looking for a job.
1091,I just graduated with a science degree
1092,"I have a son. I love cooking for him, as i am a great cook."
1093,"I am trying to cook better meals for my family, do you have any family friendly recipes?"
1094,"I've never had children, so I had time to develop hobbies, and I'm a great cook if I do say so myself."
1095,"Me too, I like to surround myself in happiness, and things that will comfort me and others."
1096,"I dislike hatred and I like things like respect, love, admiration, and other good qualities. In fact, in my opinion, I like the best stuff."
1097,"I do too, but sometimes I have fed off or feed off of it when things go wrong."
1098,I study too much to work.
1099,I love juice and get some every day before going to class. I attend an area institute of higher learning.
1100,I work to pay for school
1101,When I'm not working I'm spending time with my pet.
1102,"My pet is a large dog who sometimes works pulling sleighs for mushers in Alaska, so I jokingly refer to my dog as a labor worker."
1103,I love to see my pet after work.
1104,"I've been taking better care of my skin since I got melanoma and had to have a mole removed, which was covered for me by my healthcare plan."
1105,I work in epidermatology.
1106,My job lets me buy the makeup I want.
1107,I love taking the stage and dancing.  I also like singing while I'm on stage.
1108,I am a professional singer.
1109,I sing as a performer also since I love to sing.
1110,i like my job and riding my bike
1111,"I ride as often as I can.  In fact, I even write by bike to work when the weather is nice.  There's an area to shower and change there, which is one of the reasons I like my job."
1112,Being that I love to ride why I decided to become a bike courier.
1113,I did not eat meat in the military.
1114,I am a vegan veteran.
1115,Most veterans in the armed forces are meat eaters because we need the protein for all the physical exertion we're doing.
1116,I watched my dad's funeral online.
1117,"My father passed away when I was a teen, which affected me strongly. I'll admit, I kind of withdrew from the world because of it. It's kinda lonely, but I don't mind; I just stay home all day and download videos online."
1118,I liked to play alot of video games when I was a teen and now I download them online.
1119,I have a home gym.
1120,I’m glad that I work from home because it gives me a great opportunity to do various exercises while I’m working.
1121,"Most lawyer firms require their employees to be clean shaven, so I couldn't have a beard if I worked there."
1122,"I could never work or basically be a lawyer or such -- too much stress and too ""unfit"" for me."
1123,All the lawyers I've met don't have much hair.
1124,I always had a pet around when I programmed computers
1125,Now I spend my time volunteering at the local animal shelter.
1126,I am retired from computer programming and live with my animals who I love
1127,My parents are always busy with work so I make videos on my freetime.
1128,Mom and dad raised money for their school system by releasing videos of the school children doing cute stuff.
1129,"I have had different jobs such as videoing and enjoyed it, but many do not necessarily approve of it as a ""real"" job."
1130,I like walking past the art gallery I own.
1131,"I like to enjoy nature, though I see everything in terms of how it would look in a painting."
1132,"My favorite walks have always been the ones I take through art museums, so I suppose it's unsurprising that I ended up curating art as a career."
1133,I have bad luck with animals but I do enjoy the meet some of them provide especially cows.
1134,I often wonder why us humans don't eat cats and dogs.
1135,"I tried to not eat meat, but I failed."
1136,Teaching is a good way to help people.
1137,I became a teacher since I like to help people.
1138,Its great to help people. I help my students everyday at my teaching job.
1139,"i like to read game of thrones, and i like reading a lot."
1140,I love fantasy books.
1141,I expanded from non fiction to fiction so now I also enjoy reading the game of thrones series books.
1142,I belong to a 24 hour gym so I can exercise whenever which allows me to wear the clothes I like.
1143,I think I look better in clothes when I work out.
1144,I sang a song to my boss one day.  We are dating now.
1145,I sing for my boss sometimes. I am dating my boss now.
1146,My boss won't stop singing
1147,"Yeah, it is really beautiful, but you hide it under your beanie when we are skiing so I never see it. Do you want to hit that route on the tall mountain tomorrow morning?"
1148,"Does it suit your preferences? I generally try and look how I feel, to whatever extent I can."
1149,I tie up my hair when I ski.
1150,"I have a lot of dogs, but it's hard to take care of them because I get drunk a lot."
1151,My dogsitter got drunk last week.
1152,That is kind of you. I drink too much to have anything depend on me.
1153,"I don't have extra money to spend on more pairs of shoes. I spend my free money on healthy, fresh produce."
1154,I don't get to use fresh produce as much as I'd like because I'm so poor.
1155,"I take pride in using fresh produce when cooking; I like things all natural and simple. In fact, I only own a single set of footwear."
1156,"For one classroom demonstration, the students had to make their own English-inspired clothes."
1157,I like to teach students how to sew.
1158,I love to sew.  I sew while I tutor my college students.
1159,This year I will be making scarfs for all my daughters and hats for the boys.
1160,I make scarfs for my kids.
1161,I guess the cool thing about having kids is that they are like little people/adults in a sense.
1162,I like to make things for my kids.
1163,I only have a daughter.  I'm making a scarf for her.
1164,"For my other three kids, I'm making them all sweaters. I have a lot of kids and can't afford to buy them all presents, so I make them presents."
1165,"I actually don't even drive my car much since it's so old. I prefer walking, jogging and cycling if I need to go somewhere."
1166,I prefer walking to driving my plain car.
1167,I also like to go on drives in my car.
1168,"That would be a dream come true for me, as I've always loved to surf."
1169,"I love the beaches here, not only are they good for surfing, but you can go on some nice long walks or have a picnic with family"
1170,I wish I could live near the ocean because I love going to the beach. I like to swim and I love to surf.
1171,My siblings and I all have the same type of hair.
1172,You'll be able to pick me out in a family picture. All my siblings have brown hair.
1173,"Cool, I have siblings and we all have freckles.  I guess because of my family genes I'm a ginger."
1174,I have a lot of facial hair which always attracts people's attention because I am a ginger.
1175,The hair on my head is ginger but my facial hair is more of a brown color.
1176,You do have a lot of facial hair and I love the color.  What do you think about my hair color?
1177,I only have one friend who lives not too far away from my house.  She and I like to go to the park.
1178,"I need friends to go places for fun, what do you do?"
1179,I do not make a lot of money but my job is fulfilling.
1180,"I drive a bus, which is a large vehicle that can accommodate many passengers, so that I take care of people."
1181,"In the future i want to drive a large vehicle, such as a limousine. I definitely want to do something in the service industry because what drives me is that I take care of people."
1182,I get to see the ocean frequently because of work trips.
1183,"I love being in the outdoors by the beach, I don’t get to do it often because I’m locked in a building due to my job in business."
1184,I don't get to go to the beach much because of work.
1185,"I love the beach, I couldn't really go that much during school. What did you master in while in school?"
1186,"Being in nature is best for me often times as I did not pursue much ""beyond"" high school."
1187,i like to go to the beach when I am not working.
1188,I like to draw and create art when I'm not at work.
1189,I do my art a lot but think often about getting a job.
1190,"I love creating designs with burnt umber and tangerine colored pencils, which I will use in my future job in tech."
1191,Can you pretend to like kids?
1192,sometimes I have to pretend when I go to my nieces house
1193,You have to act all nice around kids.
1194,I love to run.
1195,I can't get a manicure because I exercise too much.
1196,I look pretty but I'm a tough person.
1197,I like this color since I feel it suits one for their job sometimes.
1198,My locks are a nice chestnut color and kids play with them.  They mainly do this a lot because I'm a teacher.
1199,There is a little girl in my class that has chestnut hair.
1200,"My mother is in the hospital so I spend a lot of time there visiting her, but it can get boring so luckily there's a basketball court nearby because I like basketball."
1201,I love chicken noodle soup.
1202,"Before my father was in prison, he was a runner."
1203,it makes me sad that my father is in prison. exercising helps me keep my mind off of things.
1204,I went fishing near my school. I am currently a student.
1205,I got married to have children.
1206,I want a family
1207,I am still happily married
1208,I prefer cook with privacy so I want to get my own place.
1209,"I actually love to cook, but sharing the kitchen with three roommates makes it difficult, so I've started saving up for my own place."
1210,"I don't cook a lot either, but it will be hard when I get my own place."
1211,"I am a man pursuing a career as a brand ambassador in California. I spend a lot of time sending out resumes, which can be stressful, so I enjoy smooth, calm music to help stay relaxed."
1212,"I'm also looking for a job and listen to smooth, calming music when I'm preparing for an interview because it settles own my nerves."
1213,What do you do in your spare time?
1214,I like working with music instead of my hands.  I like all kinds of music.
1215,I love playing the guitar and drums.
1216,I make music with my hands.
1217,My favorite sports involve cowboys and rodeos.
1218,"I grew up on a farm, but I really like watching sports."
1219,I had horses as pets for racing.
1220,I eat vegetables alone since I don't get along with my family.
1221,I love vegetables but my parents and siblings don't. i have trouble getting along with family.
1222,I also love to cook on my free time.
1223,I have a lot of practice.
1224,I’m a musician and I’m finally getting the hang of writing my own songs.
1225,I've love to hear what songs you have written. I am a musician.
1226,I love when it snows.
1227,"Me too, I much prefer summer, taking walks and reading."
1228,"I just don't like having to sit in a classroom all day, I really prefer the summer when I can go walking and read what I want."
1229,I am a female pet lover.
1230,I enjoy cooking but without interference.
1231,I know a place that sells pre-made foods with standard ingredients.
1232,"I'm with you, but it's hard to get that restaurants, so I cook for myself.  I need things done my way."
1233,"Well, you can forget about pursuing any hobbies after that.  Do you have any; my favorite hobby is creating oil paintings."
1234,As a parent I won't have time do do my favorite things.
1235,"When I was pregnant, I created a lot of paintings.  That's still my favorite hobby."
1236,"My mom has too many clothes and shoes and purses and so on—which is weird because I'm the exact opposite. In fact, I only own a single set of footwear."
1237,I own way too many clothes so I try not to buy too many shoes.
1238,My mother has too many shoes.
1239,I have a lot of plants in my house which has led to creating a exciting learning environment.
1240,I've always wanted to know more about plants
1241,"As well as plants, I also have many books."
1242,I like to learn a lot about plants.
1243,I like to learn about plants.
1244,Plants are interesting living things to study.
1245,"It is among things I do while relaxing, although there are other things."
1246,I have gone down a different path than my mother.
1247,My mom cooks for me when I am in medical school since I don't have the time to cook.
1248,"My mother is the greatest chef in the world, so I almost pursued that as a career. But I decided to follow in my father's footsteps instead, so I have been studying to become a doctor for two years."
1249,"I started working out a lot after quitting my job and moving away from the city, because there are so many outdoor trails to run on."
1250,I work out daily in enough to go jogging through the city.
1251,"I have a mother that is a teacher in the city, and I work out daily."
1252,"I love dogs too, but my partner doesn't, so it's always been a sticking point, but finally we've agreed on a turtle, and after almost half a decade my partner and I are engaged."
1253,"As an engagement present, my partner and I got two pet dogs."
1254,I was walking my dog when I met my girl Mindy.
1255,My son wants to become an astronaut.
1256,"I'd be happy to get out of my house, let alone the planet."
1257,"I wanted my son to become an astronaut since he was good at engineering, but instead he just stays in his room under my roof eating my food."
1258,I get hungry when watching sports. I don't like eating healthy produce.
1259,me too. we watched the soccer game last week over a dinner of salad and fruit.
1260,Watching sports makes me want to get in shape.
1261,"I try to participate in sports as much as I can for heath, as I eat like crap."
1262,You should come to our superbowl party. So many wings and sandwiches. I'm not into salads or berries.
1263,I'm not into sports or anything healthy.
1264,I like to make costumes out of thrift shop finds.
1265,I sometime find many things related to ballet in the thrift shop
1266,I once saw Misty Copeland in a thrift store in Manchester.
1267,I went to Canada last year to a hockey game. I do love hockey .
1268,After we are done there is a mess of equipment.
1269,i love setting up the games
1270,I like playing sports too.  I hate to clean up after a game though.
1271,I like to read a lot and I especially like stories about witchcraft and magic. I love these kinds of stories because I hope to have powers to use for good in the future.
1272,I read a lot of books on self-improvement. I really want to help the world one day.
1273,"Becoming a lawyer takes a lot reading, but in the end it will all be worth it."
1274,I quit my job for my spouse and children.
1275,It's hard working while raising kids.
1276,I see my family a lot because I work for myself and set my own hours.
1277,I used to read all the time about dogs.
1278,I like people more than art.  I'm a social butterfly.
1279,To me artistic people are kind of introverted and keep to themselves.  That's not me; I am a total social butterfly.
1280,I show my art to everyone.
1281,"i know hippies have tattoos sometimes, do you have any? i have two"
1282,"i have two tattoos, and i'm a hippie too"
1283,"Some people think I'm a hippie because I have long hair, and because I have two tattoos."
1284,On my free time I go to the beach.
1285,That sounds relaxing.  I like to relax on the beach with a book.
1286,I go to the ocean and read a book in the sun.
1287,Some pets calm down when listening to music.
1288,I notice music can calm myself as well as my pet so I like to listen to music.
1289,Pets hate the music I listen to.
1290,My two siblings work in the baking industry with me.
1291,My siblings work with me.
1292,I first learned cooking through home/family -- but went my own way and my own style was adopted.
1293,Sometimes I create my own custom music soundtracks for the young adult fiction I read.
1294,"Music is something that can be hit or miss with me, but learning and growing/changing is part of existing I believe."
1295,When I am not listening to music I am reading
1296,I like mountain animals
1297,"I once took my pet bird hiking up in the mountains, and he got startled by a mountain biker and flew away."
1298,I love mountain climbing and the songs birds sing remind me of my bird back home.
1299,I am careful to only feed my children traditional products.
1300,I like to watch old movies with my kids.
1301,"I have 2 children and they say that when they grow up, they want to have a job like mine at a firm like Whirlpool. It's funny, we all feel the same way: classic firms are the best."
1302,i visit my mother a lot
1303,I live with my mother but travel infrequently to see other family sometimes.
1304,What did your mom want? Are you going to drive up to visit her again? Is it cheaper to drive or fly to your mom's?
1305,A lot of musicians are vegans.
1306,"I enjoy playing music. I find it really relaxes me—and did you know it helps plants grow? So it's a win-win, because I only eat plants."
1307,I play music for my vegetables.
1308,I always take my dogs walking to a nearby park with a lake because they love swimming in the water.
1309,I usually bring my pet dogs with me to the lake.
1310,I often take my dogs with me.
1311,I drive around a lot and that gives me too much time to snack while I'm in my car.
1312,"My job is to drop off parcels at homes or offices and sometimes the customers leave treats out for me, which is great because I enjoy chocolate bars and gummy bears."
1313,While I am driving I like to snack.
1314,I like to order my groceries that way.
1315,I am expecting a delivery of chocolates at my door anytime now.
1316,I love when I get parcels.  I order a lot of candies like chocolate bars and gummy bears.
1317,"I do too, particularly about sharks. I study them all, but especially I am a fan of the great white."
1318,I like learning too. Especially about sharks. I'm a big fan of the great white.
1319,My cousin is an expert about rock bands from the 80's.
1320,I work out a lot because I don't eat a lot of veggies.
1321,"I exercise more than the average person as well to offset my rather unbalanced diet, as there are a number of healthy vegetables that I just don't like."
1322,you need to eat healthy if you exercise a lot
1323,Well how fancy does it need to be? I consider rum or plain vodka even to be fancy enough for hobby drinking!
1324,When I am not enjoying fancy drinks I am gardening.
1325,"I was worried I had killed my plants because one time, as a joke, I watered them with alcohol. So I'm relieved they're blooming."
1326,People like when I say weird things.
1327,"I used to have problems with stuttering, and then buried myself in music."
1328,I have trouble with some words too.  I'm really good on the piano though.
1329,I have one son and he always listens to The Rolling Stones in the house.
1330,My job involves no art however.
1331,I love art and fashion.  I'm always wearing suits.
1332,I am an artist at heart but I had to get a real job because I've never managed to sell one single painting. I never thought I would see the day but now I work in an office and I dress in a suit.
1333,"Yes, I often do that while walking my dog.  It's something to do while I like to spend a lot of free time with my pet."
1334,I like stargazing outside with my pet.
1335,I love watching the sky while walking my dog.
1336,I like to travel by boat.
1337,During summer break I travel to airshows in other countries and listen to the huge booming sounds of their military airplanes.
1338,"I travel a lot and I especially like places that get big thunderstorms. What can I say, I just like big booms because they sound cool."
1339,My hair is very short.
1340,I don't like to do too much screentime though.
1341,I want to make plans for a vegetable garden
1342,He works as a gardener.
1343,My dad is a vegetable farmer.
1344,"Flowers have beautiful forms and shapes that serve as template for making special cookies, which I enjoy a certain kind of cookie."
1345,I have always found flowers beautiful and colorful.  Colors make me happy which is why I only like colorful cookies.
1346,"I always eat my cookie desserts at my dining table, which is decorated with flowers."
1347,Most women your age have children.
1348,When I was in my 30s I already had six kids.
1349,"I am also, though I feel like I'm twice that most days."
1350,"Me too, but I think I like reading more, it gives me a chance to explore my imagination. Do you like reading?"
1351,I'm kind of into art too.  I work at a store that sells old books.
1352,Do you have any small businesses or such to help earn extra cash? I have a few means to do so myself.
1353,"I don't either, but I have a few vehicles that I care for like pets because I love cars."
1354,Me either. I only love cars.
1355,They are messy. But I like mechanical things.
1356,I love watching cartoons and football on the weekend with my dog.
1357,I like to walk my dog early in the evening so I can watch television.
1358,The only problem with watching television is when my pet canine starts barking and I can't hear the TV.
1359,"It's not my job, but my pleasure to care for several animals.  With my pets I live a comfortable life."
1360,I enjoy what I do in my job and that is why I live a comfortable life.
1361,The animals give me hugs
1362,I can't sit still long enough to read an entire book. I stay active most of the time. I enjoy swimming.
1363,I read one about a swimming team in the future.
1364,I am more of a cat person than a dog person.
1365,I have six cats.
1366,"So am I, and my family is wondering why I'm not married yet. But I am happy with all my cats; they are the love of my life."
1367,I have two cats at home.
1368,I am a woman in her 30s with a great love for cats.
1369,"I am in my thirties too! I don't have any children, but my partner and I do have cats."
1370,I work at the Hard Rock Cafe.
1371,I enjoy my freetime too much to have two jobs.
1372,There is a diner I like to go to.  They have the best grunge bands play live.
1373,I wish it was summer all year long.
1374,The library has many books covering topics about Italy.
1375,I found a great book about Italy at the library last week.
1376,I like to read Italian books.
1377,My father introduced me to programming.
1378,I work at a tech company
1379,He was an engineer for some of the early computer systems. I followed in his footsteps because
1380,My father built computers.
1381,My father is smart too.  He taught me how to work with computers.
1382,My father used to work in software engineering.
1383,When I was hunting I left my girl at home.
1384,"I don't know about waterfowl, but I know about being shot down.  My girl betrayed me with a man who I thought I was friends with."
1385,"I used to hunt, but my girlfriend left me for my hunting buddy."
1386,There are things she can't make that I have to buy.
1387,I think I'm a pretty happy person as well. Music makes me even happier and I especially enjoy listening to the band the lumineers.
1388,The best part about the lumineers is how happy it makes me to listen to them.
1389,I am happier with music playing.
1390,I avoid oils though because of the chemicals.
1391,I use lead-free oils.
1392,Oils are good for skin and I take care of my body with it.
1393,I like to look at the sky in my free time.
1394,it reminds me of eating outside with my family
1395,"Isn't it beautiful? Especially around dusk, which is why I enjoy patio dining so much—I love to watch the heavens changing colors during my meal."
1396,I've never been good at swimming. I prefer my activities on dry land. My favorite thing to do is research race cars in my free time.
1397,Having a nonwork activity is important for mental health.
1398,I'm sorry to hear that. How did you grow up?
1399,He used to take me fishing.
1400,I'm so sorry.  I have great memories of fishing with my dad.
1401,"I love sci fi themes so much that when I opened my coffee business, I called it Cyber Coffee and decorated the interiors with science-fiction decor."
1402,I used to frequent cat cafes all the time.
1403,I really like watching the Mandelorian while sitting in a my favorite coffee shop.
1404,I enjoy working on my garden in the early evening while drinking a nice glass of red wine.
1405,"However, in my first marriage, I gave and gave and it still didn't work out.  If I get remarried, I'm not going to go the extra mile anymore."
1406,I wouldn't want to get married again.  My children are my focus.
1407,That's incredible! How are your kids reacting? Are they nervous about you having a new partner?
1408,i have two children from a previous marriage
1409,I like to play tennis with my siblings.
1410,My brother and sister and I all play tennis.  They are older so they taught me.
1411,"I am pretty good with a racquet, which I learned from my siblings who are tennis pros. I learned early because I have an older brother and an older sister."
1412,I have to prepare over a dozen individual meals every day because my kids are hungry all the time and never seem to get full.
1413,For a bunch of peopleI would assume -- might make it more interesting!
1414,It's hard to fix meals for all my kids.
1415,I have high qualifications in pirate history.
1416,I think people should live like their school mascot.
1417,"I was lucky to even make it to college, as it wasn't a priority in my family."
1418,I was in the army once.  It lead me to the position of a pilot.
1419,I'm one of the lucky ones that I get to do a job in the military that I enjoy.
1420,You served or serve in the military? I never keep up with how that works or such.
1421,I can't die just yet as I am a mother.
1422,I wouldn't even stay alive for my kids.
1423,"If my partner dies before I do, ill be with them when I die and leave my three kids alone."
1424,i like working out outdoors
1425,I work out on the beach.
1426,I am strong too.  I think it is because I spend a lot of time on the beach.
1427,I learned about numbers by watching gambling stats for soccer clubs like ac milan.
1428,I typically focus more on work and personal hobbies than indugling over celebrities or such.
1429,I watch AC Milan when I am not doing my job as an accountant.
1430,"I am ready to get a good job now, I'm about to turn 26 this spring."
1431,There are different kind of people of age at my workplace that I just started my job and I will be 26 this spring.
1432,"Sometimes it feels like everybody I work with has a more interesting life than I do, and they're all younger than 26!"
1433,I like building muscle and getting into the best shape I possibly can so I always make sure that I exercise a lot.
1434,I do lots of push ups.
1435,Building muscle takes a lot of dedication.
1436,I also like many other sports also.
1437,"In the winter, after I get off the slopes I like to gather with friends at the ski lodge.  If there's a football game on, we'll watch together because I really like football."
1438,Not only do I love to ski but I also love contact sports as well.
1439,My dog lives with me in my parents bedroom
1440,"I love my dog too, I just moved to a new apartment though and had to pay like three hundred dollars for her."
1441,I like exploring as well. I'm very athletic.
1442,Lots of people I know who also work with animals are vegetarians.
1443,I am a vegetarian as well. I work in a zoo.
1444,"I am a vegetarian.  Once I started working with animals at my job, I realized how precious their lives are and switched."
1445,I don't like meat either.  I love animals and working with them.
1446,Hurting animals is wrong.
1447,"I love animals a lot, and have been a vegetarian my whole life."
1448,"I like being outside, too. I like to take my dogs to the park. I have three dogs."
1449,I too like to fish.  I also love spending time with my three dogs with is why I want to move to the country.
1450,"I don't have time for movies, because my horses take up all my time."
1451,I like the movies too.  I named my horse after Mr. Ed.
1452,I love movies about horses.
1453,I play tennis for exercise and to keep my weight down. I eat a lot of sweets in my job because I'm a baker.
1454,But I'm only a baker on weekdays. On weekends I like spending time with my family playing tennis.
1455,"I personally enjoy baking and running as a hobby, do you like to bake?"
1456,I would love to be a writer but I think that is not realistic.
1457,I read a story about a dog once.  It inspired me to go to college to become a vet.
1458,"I had to write it for my senior English class. I need to do well on it, though so I can pursue my bigger dreams."
1459,I like learning and writing on my free time.
1460,"I sent the whole summer reading boring stories that I didn't like, and I'm hoping college will give me more interesting things to do."
1461,I read a story recently about a dog.  Now I want to become a vet.
1462,"I love to be around the pool, especially during cookouts were people are grilling vegetables."
1463,I reward myself after going to the pool by eating a hearty meal.
1464,it is next to the garden
1465,My son loves urban music and he's the one who got me into it.
1466,My family members like to listen to classical music.
1467,"My husband and I have 4 daughters and 1 son and they are all classical music lovers, believe it or not, but I prefer to listen to things more in the urban genre."
1468,I can't listen to heavy metal when the children are around.
1469,We moved into the ghetto.
1470,Do you guys use music to connect as a family?
1471,Both of my dogs like to eat potatoes with me.
1472,"What does that entail? Do you have any pets, I have a cat!"
1473,"I didn't know what kind of lizards to buy when I first went shopping for them, but the pet store at detailed labels about each species and lizard."
1474,I help people to find their perfect lizard match.
1475,I saw a story about how bread is healthy.
1476,"Silly stories are like carbs, filling but nutritionally empty."
1477,I listen to a lot of audiobooks while I'm training for my marathons.
1478,My brother just lost his first tooth.
1479,"I love my two siblings because we all have a great time together. Yeah, my mother works very hard to keep us happy and her job at the dental office is not easy; all week long, my mom pulls teeth at work."
1480,It's just me and my mom. She pulls teeth to make money for us.
1481,The belt I wear supports by back.
1482,"I'm at the computer so much that I'm gaining weight. I can tell because I no longer have to wear belts with my pants, they're getting so tight around the waist."
1483,"Belt can provide support for maintaining proper postures, which is good as I spend a lot of time on the computer."
1484,Do you have good digestion? I find that stress can affect the ability for one to digest or handle things in general.
1485,To avoid a distracting rash I had to cut out dairy when writing my novel.
1486,"I break out in a rash when I have dairy, which keeps me stuck at home when it happens. Recently I ended up being home with a rash for so long that I have written a novel."
1487,"I hope that she enjoys activities that come with tourism, which will help me get back in the traveling after a brief pause after marriage."
1488,I haven't traveled in a few years.
1489,"That would be nice for you. I used to, but I don't travel any more now that I've settled down with my spouse."
1490,I get in a meditative state when lifting weights
1491,"I'm getting out of shape and I believe God doesn't want me to waste away my life like that. If He made us in His image, then we should be fit."
1492,I pray every morning for the discipline to be healthier.
1493,I really want to lose weight but working out isn't enough so I'm also currently on a diet.
1494,"In order to lose weight and to be healthy, I go to the gym regularly and I am currently on a diet."
1495,"To become fit, one need both gym and good diet so I am currently on a diet as well."
1496,"That's nice, oh look at this girl! She is so pretty, I found her Instagram, I think she is some French model who recently started a cooking channel."
1497,I love different flowers.  They are almost as pretty as foreign women.
1498,I like giving pretty women flowers.
1499,Jalapenos are one thing I eat to keep me healthy.
1500,I am into healthy food like jalapenos and exercise.
1501,"I love jalapenos. In fact, I love all kinds of food and I eat a lot which is why I am really into exercise."
1502,I love eating but I am worried about my weight.
